,assetTypeNumber,assetNumber,reportingPeriodBeginningDate,reportingPeriodEndingDate,originatorName,originationDate,originalLoanAmount,originalLoanTerm,loanMaturityDate,originalInterestRatePercentage,interestCalculationTypeCode,originalInterestRateTypeCode,originalInterestOnlyTermNumber,originalFirstPaymentDate,underwritingIndicator,gracePeriodNumber,paymentTypeCode,subvented,vehicleManufacturerName,vehicleModelName,vehicleNewUsedCode,vehicleModelYear,vehicleTypeCode,vehicleValueAmount,vehicleValueSourceCode,obligorCreditScoreType,obligorCreditScore,obligorIncomeVerificationLevelCode,obligorEmploymentVerificationCode,coObligorIndicator,paymentToIncomePercentage,obligorGeographicLocation,assetAddedIndicator,remainingTermToMaturityNumber,reportingPeriodModificationIndicator,servicingAdvanceMethodCode,reportingPeriodBeginningLoanBalanceAmount,nextReportingPeriodPaymentAmountDue,reportingPeriodInterestRatePercentage,nextInterestRatePercentage,servicingFeePercentage,servicingFlatFeeAmount,otherServicerFeeRetainedByServicer,otherAssessedUncollectedServicerFeeAmount,scheduledInterestAmount,scheduledPrincipalAmount,otherPrincipalAdjustmentAmount,reportingPeriodActualEndBalanceAmount,reportingPeriodScheduledPaymentAmount,totalActualAmountPaid,actualInterestCollectedAmount,actualPrincipalCollectedAmount,actualOtherCollectedAmount,servicerAdvancedAmount,interestPaidThroughDate,zeroBalanceEffectiveDate,zeroBalanceCode,currentDelinquencyStatus,primaryLoanServicerName,mostRecentServicingTransferReceivedDate,assetSubjectDemandIndicator,assetSubjectDemandStatusCode,repurchaseAmount,DemandResolutionDate,repurchaserName,repurchaseReplacementReasonCode,chargedoffPrincipalAmount,recoveredAmount,modificationTypeCode,paymentExtendedNumber,repossessedIndicator,repossessedProceedsAmount,LTV,loanDiff,StateUnemployment
6669,SDART0201700003,"=""5805232""",02/01/2018,02-28-2018,SC,05/2013,18908.83,72,07/2019,0.21,1,1,-,06/2013,True,1,2,0,Mazda,MAZDA3,2,2010,1,15203.0,3,Bureau,503,2,2,0,0.10203935,CO,-,18,False,1,10442.62,3235.95,0.21,0.0,0.03,-,-,60.0,109.628,354.322,0.0,0.0,463.95,0.0,0.0,0.0,0.0,-,10-06-2017,02/2018,4,125,SC,-,False,-,-,-,-,-,10442.62,0.00,-,0,False,-,124.37564954285341,8466.210000000001,3.0
6681,SDART0201700003,"=""580115""",02/01/2018,02-28-2018,SC,02/2012,11058.32,72,11/2018,0.2,1,1,-,04/2012,True,2,2,0,HONDA,Fit-4 Cyl.,2,2008,1,10700.0,98,Bureau,497,3,3,0,0.14368002,VA,-,10,False,1,611.22,-49.46,0.2,0.2,0.03,-,-,0.0,6.6591,258.2209,611.22,0.0,264.88,0.0,0.0,0.0,0.0,-,11-26-2017,02/2018,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,103.34878504672898,10447.1,3.5
6685,SDART0201700003,"=""5810129""",02/01/2018,02-28-2018,SC,04/2013,23694.0,72,12/2019,0.22,1,1,-,06/2013,True,2,2,0,HONDA,Civic,1,2013,1,18537.8,98,Bureau,-,2,2,0,0.14305189,SC,-,23,False,1,0.0,4828.34,0.0,0.0,0.03,-,-,877.5,149.6393,445.7007,0.0,0.0,595.34,0.0,0.0,0.0,0.0,-,08-15-2017,01/2018,4,152,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,127.8145195222734,23694.0,4.4
6689,SDART0201700003,"=""5817372""",02/01/2018,02-28-2018,SC,05/2013,12628.44,72,05/2019,0.2499,1,1,-,06/2013,True,1,2,0,KIA,Optima-4 Cyl.,2,2009,1,9775.0,98,Bureau,-,2,2,1,0.09573803,NY,-,16,False,1,5367.22,0.0,0.2499,0.2499,0.03,-,-,0.0,95.7052,244.3948,0.0,0.0,340.1,5634.21,192.97,5367.22,74.02,-,02-01-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,129.1912020460358,7261.22,4.6
6693,SDART0201700003,"=""5820078""",02/01/2018,02-28-2018,SC,05/2013,18898.24,72,01/2020,0.2499,1,1,-,06/2013,True,1,2,0,MINI,Cooper Convertible,2,2006,1,15998.0,98,Bureau,529,3,3,0,0.1248239,CA,-,24,False,1,15165.05,4592.83,0.2499,0.0,0.03,-,-,1041.73,139.4131,369.5369,0.0,0.0,508.95,0.0,0.0,0.0,0.0,-,10-06-2017,02/2018,4,133,SC,-,False,-,-,-,-,-,15165.05,0.00,-,0,False,-,118.12876609576197,3733.1900000000023,4.3
6699,SDART0201700003,"=""5823470""",02/01/2018,02-28-2018,SC,05/2013,18581.88,72,06/2020,0.1775,1,1,-,06/2013,True,1,2,0,FORD,Fusion-4 Cyl.,2,2011,1,13525.0,98,Bureau,584,2,2,0,0.14878947,MI,-,29,False,1,11138.31,0.0,0.1775,0.1775,0.03,-,-,0.0,85.9261,335.2639,0.0,0.0,421.19,12086.44,216.66,11138.31,731.47,-,12-29-2017,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,137.38913123844733,7443.5700000000015,4.8
6721,SDART0201700003,"=""5833093""",02/01/2018,02-28-2018,SC,05/2013,20712.78,72,10/2019,0.2499,1,1,-,06/2013,True,1,2,0,Jeep,Wrangler,2,2008,3,21998.0,98,Bureau,-,2,1,1,0.07225897,CA,-,21,False,1,14091.44,4448.92,0.2499,0.0,0.03,-,-,850.22,152.5302,405.2898,0.0,0.0,557.82,0.0,0.0,0.0,0.0,-,10-31-2017,02/2018,4,130,SC,-,False,-,-,-,-,-,14091.44,0.00,-,0,False,-,94.15755977816164,6621.339999999998,4.3
6725,SDART0201700003,"=""5834944""",02/01/2018,02-28-2018,SC,05/2013,16294.06,72,08/2019,0.19,1,1,-,06/2013,True,1,2,0,HONDA,Accord-4 Cyl.,2,2010,1,15998.0,98,Bureau,406,2,2,1,0.09844103,CT,-,19,False,1,0.0,1050.79,0.19,0.19,0.03,-,-,385.0,82.3058,298.5942,0.0,0.0,380.9,0.0,0.0,0.0,0.0,-,01-06-2018,09/2017,4,0,SC,-,False,-,-,-,-,-,0.00,383.92,-,0,False,-,101.85060632579072,16294.06,4.6
6729,SDART0201700003,"=""583079""",02/01/2018,02-28-2018,SC,03/2012,22928.38,60,01/2018,0.1269,1,1,-,04/2012,True,1,2,0,BMW,X5,2,2005,3,19525.0,98,Bureau,564,3,2,1,0.06619736,AL,-,0,False,1,0.0,2354.13,0.0,0.0,0.03,-,-,877.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,01-04-2018,12/2017,4,165,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,117.43088348271446,22928.38,3.7
6741,SDART0201700003,"=""584422""",02/01/2018,02-28-2018,SC,02/2012,17954.72,72,07/2018,0.24,1,1,-,03/2012,True,1,2,0,CHRYSLER,300-V6,2,2010,1,15625.0,98,Bureau,607,3,3,0,0.196975,MI,-,6,False,1,7978.34,0.0,0.24,0.24,0.03,-,-,0.0,0.0,0.0,0.0,0.0,0.0,8616.31,135.16,7978.34,502.81,-,02-15-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,114.910208,9976.380000000001,4.8
6757,SDART0201700003,"=""5854243""",02/01/2018,02-28-2018,SC,05/2013,16284.65,72,10/2019,0.18,1,1,-,06/2013,True,1,2,0,NISSAN,Murano-V6,2,2007,3,14050.0,98,Bureau,474,2,2,0,0.099728,FL,-,21,False,1,0.0,3403.19,0.0,0.0,0.03,-,-,738.59,76.7122,294.7078,0.0,0.0,371.42,0.0,0.0,0.0,0.0,-,08-28-2017,12/2017,4,183,SC,-,False,-,-,-,-,-,0.00,-32.00,-,0,True,-32.00,115.90498220640568,16284.65,3.9
6777,SDART0201700003,"=""5863821""",02/01/2018,02-28-2018,SC,05/2013,14333.85,72,03/2020,0.2133,1,1,-,06/2013,True,1,2,0,Toyota,Corolla,2,2009,1,12375.0,3,Bureau,549,2,2,0,0.12372775,CA,-,26,False,1,11931.18,3136.11,0.2133,0.0,0.03,-,-,838.82,87.0788,267.4012,0.0,0.0,354.48,0.0,0.0,0.0,0.0,-,09-08-2017,02/2018,4,129,SC,-,False,-,-,-,-,-,11931.18,4367.00,-,0,True,4367.00,115.82909090909091,2402.67,4.3
6792,SDART0201700003,"=""5869084""",02/01/2018,02-28-2018,SC,05/2013,26201.37,75,05/2020,0.1531,1,1,-,06/2013,True,1,2,1,JEEP,Compass-4 Cyl.,1,2013,3,21917.0,98,Bureau,640,2,2,1,0.05986923,FL,-,28,False,1,0.0,4944.55,0.0,0.0,0.03,-,-,1397.45,116.6221,428.1879,0.0,0.0,544.81,0.0,0.0,0.0,0.0,-,08-18-2017,10/2017,4,195,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,119.54815896336177,26201.37,3.9
6805,SDART0201700003,"=""5940928""",02/01/2018,02-28-2018,SC,06/2013,8748.75,48,02/2018,0.2092,1,1,-,08/2013,False,2,2,0,CHRYSLER,PT Cruiser-4 Cyl.,2,2007,1,6000.0,98,Bureau,535,2,2,0,0.08580503,GA,-,1,False,1,591.71,0.0,0.2092,0.2092,0.03,-,-,0.0,0.0,0.0,0.0,0.0,0.0,693.17,9.84,591.71,91.62,-,01-19-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,145.8125,8157.04,4.5
6836,SDART0201700003,"=""605287""",02/01/2018,02-28-2018,SC,03/2012,23461.0,72,07/2018,0.1079,1,1,-,04/2012,True,1,2,0,TOYOTA,Highlander-V6,2,2007,3,19000.0,98,Bureau,666,2,2,0,0.074315,NJ,-,6,False,1,0.0,3480.63,0.0,0.0,0.03,-,-,405.0,6.0617,437.9783,0.0,0.0,444.04,0.0,0.0,0.0,0.0,-,08-16-2017,01/2018,4,158,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,123.47894736842105,23461.0,4.6
6867,SDART0201700003,"=""610392""",02/01/2018,02-28-2018,SC,03/2012,20039.26,72,12/2018,0.2499,1,1,-,04/2012,True,1,2,0,DODGE TRUCK,Journey-V6,2,2009,3,15899.0,98,Bureau,534,3,3,0,0.18581622,VA,-,11,False,1,0.0,6062.08,0.0,0.0,0.03,-,-,1528.39,16.4015,523.2785,0.0,0.0,539.68,0.0,0.0,0.0,0.0,-,08-10-2017,12/2017,4,193,SC,-,False,-,-,-,-,-,0.00,-32.00,-,0,True,-32.00,126.04100886848228,20039.26,3.5
6877,SDART0201700003,"=""6116272""",02/01/2018,02-28-2018,SC,08/2013,23252.37,72,02/2020,0.2152,1,1,-,09/2013,True,1,2,0,TOYOTA,HIGHLANDER,2,2008,3,19550.0,98,Bureau,553,2,2,0,0.0924208,PA,-,25,False,1,0.0,6855.7,0.0,0.0,0.03,-,-,482.46,165.5592,412.0808,0.0,0.0,577.64,0.0,0.0,0.0,0.0,-,06-26-2017,11/2017,4,210,SC,-,False,-,-,-,-,-,0.00,13046.12,-,0,False,-,118.93795396419438,23252.37,4.8
6879,SDART0201700003,"=""6109819""",02/01/2018,02-28-2018,SC,07/2013,11213.51,72,09/2019,0.241,1,1,-,09/2013,True,2,2,0,JEEP,LIBERTY,2,2007,3,8525.0,98,Bureau,-,3,3,0,0.12226787,TX,-,20,False,1,0.0,2936.22,0.0,0.0,0.03,-,-,130.37,91.092,204.808,0.0,0.0,295.9,0.0,0.0,0.0,0.0,-,09-08-2017,01/2018,4,163,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,131.53677419354838,11213.51,4.0
6888,SDART0201700003,"=""6132851""",02/01/2018,02-28-2018,SC,08/2013,16412.0,72,05/2020,0.2074,1,1,-,09/2013,True,1,2,0,KIA,SOUL,2,2011,1,13100.0,98,Bureau,560,2,2,0,0.09755122,MI,-,28,False,1,0.0,4151.27,0.0,0.0,0.03,-,-,1139.14,111.3749,288.8151,0.0,0.0,400.19,0.0,0.0,0.0,0.0,-,08-25-2017,11/2017,4,198,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,125.2824427480916,16412.0,4.8
6893,SDART0201700003,"=""5869241""",02/01/2018,02-28-2018,SC,05/2013,15561.56,72,01/2020,0.21,1,1,-,06/2013,True,1,2,0,FORD,Fusion-V6,2,2008,1,12400.0,98,Bureau,561,2,2,1,0.08580225,MD,-,24,False,1,0.0,3957.1,0.0,0.0,0.03,-,-,68.67,92.5469,289.2731,0.0,0.0,381.82,0.0,0.0,0.0,0.0,-,08-26-2017,12/2017,4,188,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,125.49645161290321,15561.56,4.2
6895,SDART0201700003,"=""5744674""",02/01/2018,02-28-2018,SC,03/2013,11777.13,72,08/2019,0.21,1,1,-,05/2013,True,2,2,0,HONDA,CIVIC,2,2010,1,14300.0,98,Bureau,498,2,2,0,0.0370146,MA,-,19,False,1,0.0,2716.42,0.0,0.0,0.03,-,-,1061.49,64.2578,224.7022,0.0,0.0,288.96,0.0,0.0,0.0,0.0,-,09-08-2017,02/2018,3,155,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,82.35755244755244,11777.13,3.5
6899,SDART0201700003,"=""615280""",02/01/2018,02-28-2018,SC,02/2012,19745.76,72,08/2018,0.21,1,1,-,04/2012,True,2,2,0,HUMMER,H3-5 Cyl.,2,2006,3,17825.0,98,Bureau,-,3,3,0,0.13191713,MA,-,7,False,1,8733.02,3311.67,0.21,0.0,0.03,-,-,624.5,12.4264,472.0536,0.0,0.0,484.48,0.0,0.0,0.0,0.0,-,12-15-2017,02/2018,4,138,SC,-,False,-,-,-,-,-,8733.02,4685.50,-,0,True,4685.50,110.77565217391303,11012.739999999998,3.5
6942,SDART0201700003,"=""6217574""",02/01/2018,02-28-2018,SC,09/2013,23850.0,72,07/2020,0.18,1,1,-,10/2013,True,1,2,0,DODGE TRUCK,Grand Caravan-V6,2,2012,1,17500.0,98,Bureau,516,2,2,0,0.14812162,AR,-,30,False,1,0.0,6286.37,0.0,0.0,0.03,-,-,1360.88,137.0591,406.9109,0.0,0.0,543.97,0.0,0.0,0.0,0.0,-,06-23-2017,12/2017,4,193,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,136.28571428571428,23850.0,3.8
6949,SDART0201700003,"=""6225854""",02/01/2018,02-28-2018,SC,09/2013,30621.6,72,09/2019,0.162,1,1,-,10/2013,True,1,2,0,NISSAN,Frontier Crew Cab-V6,2,2012,2,23600.0,98,Bureau,589,2,2,0,0.13727941,MA,-,20,False,1,11164.49,0.0,0.162,0.162,0.03,-,-,0.0,153.6098,514.0102,0.0,0.0,667.62,11290.26,125.77,11164.49,0.0,-,02-18-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,129.75254237288135,19457.11,3.5
6955,SDART0201700003,"=""6233509""",02/01/2018,02-28-2018,SC,09/2013,20346.95,72,06/2020,0.224,1,1,-,11/2013,True,2,2,0,TOYOTA,CAMRY,2,2011,1,17050.0,98,Bureau,522,2,2,0,0.1302075,VA,-,29,False,1,0.0,6135.03,0.0,0.0,0.03,-,-,625.59,162.879,353.201,0.0,0.0,516.08,0.0,0.0,0.0,0.0,-,07-29-2017,12/2017,4,195,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,119.33695014662757,20346.95,3.5
6958,SDART0201700003,"=""6233662""",02/01/2018,02-28-2018,SC,09/2013,25116.63,72,12/2019,0.2061,1,1,-,11/2013,True,2,2,0,FORD,SUPER DUTY,2,2009,2,30775.0,98,Bureau,488,2,2,0,0.07697125,NM,-,23,False,1,12147.59,0.0,0.2061,0.2061,0.03,-,-,0.0,179.895,430.635,0.0,0.0,610.53,12865.43,267.51,12147.59,450.33,-,01-08-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,81.61374492282697,12969.04,5.8
6959,SDART0201700003,"=""6235634""",02/01/2018,02-28-2018,SC,09/2013,19474.24,72,03/2020,0.1922,1,1,-,10/2013,True,1,2,0,Honda,Odyssey,2,2006,1,15998.0,98,Bureau,571,2,1,0,0.09595388,CA,-,26,False,1,0.0,4474.58,0.0,0.0,0.03,-,-,839.0,124.608,333.092,0.0,0.0,457.7,0.0,0.0,0.0,0.0,-,09-07-2017,01/2018,4,155,SC,-,False,-,-,-,-,-,0.00,3511.00,-,0,True,3511.00,121.72921615201902,19474.24,4.3
6967,SDART0201700003,"=""6244864""",02/01/2018,02-28-2018,SC,09/2013,10501.14,72,11/2019,0.24,1,1,-,10/2013,True,1,2,0,VOLKSWAGEN,2005.5 Jetta-5 Cyl.,2,2005,1,8975.0,98,Bureau,524,2,2,1,0.03048296,PA,-,22,False,1,3941.89,257.86,0.24,0.24,0.03,-,-,0.0,90.4103,186.0497,3941.89,0.0,276.46,0.0,0.0,0.0,0.0,-,02-28-2018,02/2018,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,117.00434540389972,6559.25,4.8
6976,SDART0201700003,"=""626274""",02/01/2018,02-28-2018,SC,03/2012,15720.85,72,08/2018,0.2124,1,1,-,04/2012,False,1,2,0,CHEVROLET,Cobalt-L4,2,2010,1,10350.0,98,Bureau,549,3,3,1,0.10367795,VA,-,7,False,1,5578.58,0.0,0.2124,0.2124,0.03,-,-,0.0,12.5079,375.4321,0.0,0.0,387.94,6047.22,51.94,5578.58,416.7,-,01-16-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,151.89227053140098,10142.27,3.5
6986,SDART0201700003,"=""6272525""",02/01/2018,02-28-2018,SC,10/2013,22200.0,72,06/2020,0.2499,1,1,-,11/2013,True,1,2,0,CHEVROLET TRUCK,Traverse-V6,2,2010,3,16950.0,98,Bureau,562,2,2,1,0.07883861,NY,-,29,False,1,0.0,7466.88,0.0,0.0,0.03,-,-,929.63,210.0571,387.8129,0.0,0.0,597.87,0.0,0.0,0.0,0.0,-,05-29-2017,11/2017,4,210,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,130.97345132743362,22200.0,4.6
6996,SDART0201700003,"=""6289610""",02/01/2018,02-28-2018,SC,10/2013,18050.0,72,11/2019,0.18,1,1,-,11/2013,False,1,2,0,DODGE,Avenger-4 Cyl.,2,2012,1,12250.0,98,Bureau,550,2,2,0,0.07916923,PA,-,22,False,1,9062.38,3390.9,0.18,0.0,0.03,-,-,846.92,110.5369,301.1431,0.0,0.0,411.68,0.0,0.0,0.0,0.0,-,08-21-2017,02/2018,4,134,SC,-,False,-,-,-,-,-,9062.38,3941.54,-,0,True,3941.54,147.34693877551018,8987.62,4.8
7015,SDART0201700003,"=""6310204""",02/01/2018,02-28-2018,SC,10/2013,15758.2,72,10/2019,0.18,1,1,-,11/2013,True,1,2,0,HYUNDAI,SONATA,2,2011,1,14150.0,98,Bureau,484,2,2,0,0.09275629,PA,-,21,False,1,7045.76,0.0,0.18,0.18,0.03,-,-,0.0,96.5097,262.9003,0.0,0.0,359.41,7435.59,186.55,7045.76,203.28,-,02-19-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,111.36537102473498,8712.44,4.8
7023,SDART0201700003,"=""632626""",02/01/2018,02-28-2018,SC,03/2012,25996.53,72,06/2018,0.1304,1,1,-,04/2012,True,1,2,0,MERCEDES-BENZ,C Class,2,2008,1,26100.0,98,Bureau,645,2,2,0,0.16406875,TX,-,5,False,1,682.52,0.0,0.1304,0.1304,0.03,-,-,0.0,8.6171,513.7929,0.0,0.0,522.41,976.0,8.55,682.52,284.93,-,02-02-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,99.6035632183908,25314.01,4.0
7028,SDART0201700003,"=""6337772""",02/01/2018,02-28-2018,SC,11/2013,16599.4,72,07/2020,0.18,1,1,-,12/2013,True,1,2,0,CHEVROLET,Impala-V6,2,2012,1,14575.0,98,Bureau,545,2,2,0,0.15775,PA,-,30,False,1,13447.24,3839.48,0.18,0.0,0.03,-,-,112.62,105.7477,272.8523,0.0,0.0,378.6,0.0,0.0,0.0,0.0,-,08-05-2017,02/2018,4,130,SC,-,False,-,-,-,-,-,13447.24,0.00,-,0,False,-,113.88953687821612,3152.1600000000017,4.8
7036,SDART0201700003,"=""6342121""",02/01/2018,02-28-2018,SC,11/2013,16297.45,60,03/2019,0.1697,1,1,-,12/2013,True,1,2,0,DODGE,Charger-V6,2,2010,1,11850.0,98,Bureau,583,2,2,0,0.13587667,LA,-,14,False,1,2592.77,316.15,0.1697,0.1697,0.03,-,-,0.0,50.5444,354.2256,2592.77,0.0,404.77,0.0,0.0,0.0,0.0,-,12-16-2017,02/2018,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,137.53122362869198,13704.68,4.5
7047,SDART0201700003,"=""635419""",02/01/2018,02-28-2018,SC,03/2012,16242.75,72,12/2018,0.21,1,1,-,04/2012,True,1,2,0,FORD,Fusion-4 Cyl.,2,2010,1,14950.0,98,Bureau,513,2,2,1,0.10218718,MS,-,11,False,1,12066.77,2816.29,0.21,0.0,0.03,-,-,783.39,13.5908,384.9392,0.0,0.0,398.53,200.0,200.0,0.0,0.0,-,12-30-2017,02/2018,4,134,SC,-,False,-,-,-,-,-,12066.77,-385.00,-,0,True,-385.00,108.64715719063544,4175.98,4.5
7055,SDART0201700003,"=""6362878""",02/01/2018,02-28-2018,SC,11/2013,30374.0,75,08/2020,0.1069,1,1,-,12/2013,True,1,2,0,Dodge,Journey,1,2014,3,26980.0,98,Bureau,679,2,2,0,0.10171818,OK,-,31,False,1,19637.48,3516.2,0.1069,0.0,0.03,-,-,26.41,108.7734,448.1966,0.0,0.0,556.97,170.0,0.0,0.0,170.0,-,11-13-2017,02/2018,4,126,SC,-,False,-,-,-,-,-,19637.48,0.00,-,0,False,-,112.57968865826538,10736.52,4.1
7057,SDART0201700003,"=""6364445""",02/01/2018,02-28-2018,SC,11/2013,26856.15,72,05/2020,0.1643,1,1,-,12/2013,True,1,2,1,CHRYSLER,200,1,2014,1,21938.0,98,Bureau,609,2,1,1,0.13181636,NC,-,28,False,1,0.0,4824.26,0.0,0.0,0.03,-,-,650.58,149.3382,439.6018,0.0,0.0,588.94,0.0,0.0,0.0,0.0,-,10-06-2017,01/2018,4,153,SC,-,False,-,-,-,-,-,0.00,386.83,-,0,True,0.00,122.41840641808734,26856.15,4.5
7060,SDART0201700003,"=""6365160""",02/01/2018,02-28-2018,SC,10/2013,20279.51,60,08/2019,0.22,1,1,-,12/2013,True,2,2,0,LEXUS,ES-V6,2,2008,1,16775.0,98,Bureau,595,3,2,1,0.13488399,OH,-,19,False,1,0.0,4070.63,0.0,0.0,0.03,-,-,2058.61,88.7694,471.3306,0.0,0.0,560.1,0.0,0.0,0.0,0.0,-,11-15-2017,01/2018,4,149,SC,-,False,-,-,-,-,-,0.00,44.34,-,0,True,0.00,120.89126676602085,20279.51,4.5
7075,SDART0201700003,"=""6382827""",02/01/2018,02-28-2018,SC,11/2013,10568.56,54,06/2018,0.1464,1,1,-,01/2014,False,2,2,0,FORD,MUSTANG,2,2004,1,7575.0,98,Bureau,594,2,2,0,0.05291569,MA,-,5,False,1,976.55,0.0,0.1464,0.1464,0.03,-,-,0.0,14.3663,253.9937,0.0,0.0,268.36,985.95,9.4,976.55,0.0,-,01-29-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,139.51894389438942,9592.01,3.5
7077,SDART0201700003,"=""6385226""",02/01/2018,02-28-2018,SC,11/2013,15661.03,60,12/2018,0.21,1,1,-,01/2014,True,2,2,0,FORD,F150,2,2005,2,11900.0,98,Bureau,493,2,2,0,0.12812413,PA,-,11,False,1,4656.19,0.0,0.21,0.21,0.03,-,-,0.0,70.7971,352.8829,0.0,0.0,423.68,4726.74,53.58,4656.19,16.97,-,01-17-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,131.60529411764705,11004.84,4.8
7079,SDART0201700003,"=""6388250""",02/01/2018,02-28-2018,SC,11/2013,26005.76,72,09/2020,0.1639,1,1,-,01/2014,True,2,2,0,DODGE TRUCK,Journey-V6,2,2013,3,21025.0,98,Bureau,578,2,2,1,0.11468506,TX,-,32,False,1,0.0,6075.88,0.0,0.0,0.03,-,-,1072.77,149.8958,419.8142,0.0,0.0,569.71,0.0,0.0,0.0,0.0,-,07-05-2017,11/2017,4,195,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,True,0.00,123.68970273483949,26005.76,4.0
7081,SDART0201700003,"=""6389287""",02/01/2018,02-28-2018,SC,11/2013,15601.33,72,02/2020,0.1958,1,1,-,01/2014,True,2,2,0,Chevrolet,Impala,2,2012,1,12633.0,3,Bureau,531,2,2,0,0.12429333,HI,-,25,False,1,9502.25,3226.17,0.1958,0.0,0.03,-,-,0.0,112.929,256.981,0.0,0.0,369.91,0.0,0.0,0.0,0.0,-,08-19-2017,02/2018,4,132,SC,-,False,-,-,-,-,-,9502.25,0.00,-,0,True,0.00,123.49663579513972,6099.08,2.1
7097,SDART0201700003,"=""6405220""",02/01/2018,02-28-2018,SC,11/2013,24725.11,72,10/2020,0.2013,1,1,-,01/2014,True,2,2,1,CHRYSLER,200,1,2013,1,23152.0,98,Bureau,550,2,2,0,0.12746383,MO,-,33,False,1,22606.91,5258.14,0.2013,0.0,0.03,-,-,675.21,185.4862,408.6138,0.0,0.0,594.1,0.0,0.0,0.0,0.0,-,09-08-2017,02/2018,4,139,SC,-,False,-,-,-,-,-,22606.91,0.00,-,0,False,-,106.79470456116103,2118.2000000000007,3.7
7107,SDART0201700003,"=""6412522""",02/01/2018,02-28-2018,SC,12/2013,13398.32,72,02/2020,0.2061,1,1,-,01/2014,True,1,2,0,HYUNDAI,ELANTRA,2,2010,1,11998.0,98,Bureau,538,3,2,1,0.08163813,TX,-,25,False,1,0.0,416.55,0.0,0.2061,0.03,-,-,212.21,103.6517,222.0283,0.0,0.0,325.68,0.0,0.0,0.0,0.0,-,02-05-2018,01/2018,4,0,SC,-,False,-,-,-,-,-,0.00,1930.88,-,0,False,-,111.6712785464244,13398.32,4.0
7114,SDART0201700003,"=""6425643""",02/01/2018,02-28-2018,SC,12/2013,12951.63,72,08/2020,0.2023,1,1,-,01/2014,True,1,2,0,FORD,FOCUS,2,2008,1,9375.0,98,Bureau,610,2,1,0,0.14914651,LA,-,31,False,1,10251.51,3006.33,0.2023,0.0,0.03,-,-,62.87,97.8193,214.1407,0.0,0.0,311.96,0.0,0.0,0.0,0.0,-,08-16-2017,02/2018,4,128,SC,-,False,-,-,-,-,-,10251.51,0.00,-,0,False,-,138.15072,2700.119999999999,4.5
7128,SDART0201700003,"=""6460856""",02/01/2018,02-28-2018,SC,12/2013,8381.11,60,12/2018,0.21,1,1,-,01/2014,True,1,2,0,Jeep,Patriot,2,2008,3,6761.0,98,Bureau,550,2,2,0,0.091476,CO,-,11,False,1,3055.55,1675.84,0.21,0.0,0.03,-,-,235.0,37.7806,188.9594,0.0,0.0,226.74,0.0,0.0,0.0,0.0,-,09-21-2017,02/2018,4,129,SC,-,False,-,-,-,-,-,3055.55,0.00,-,0,False,-,123.96257950007397,5325.56,3.0
7154,SDART0201700003,"=""6533815""",02/01/2018,02-28-2018,SC,01/2014,27732.26,72,09/2020,0.2049,1,1,-,03/2014,True,2,2,0,MERCEDES-BENZ,C Class,2,2010,1,23998.0,98,Bureau,585,2,2,0,0.09570803,PA,-,32,False,1,0.0,7335.08,0.0,0.0,0.03,-,-,863.39,228.2127,443.9573,0.0,0.0,672.17,0.0,0.0,0.0,0.0,-,04-06-2017,12/2017,4,200,SC,-,False,-,-,-,-,-,0.00,-50.00,-,0,True,-50.00,115.56071339278273,27732.26,4.8
